cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,duration
0,0,27.32,27.32,1,17.17,3,13.2,0,1096
3029,0,6.63,6.63,1,413.26,5,35.0,0,2192
1339,0,30.36,30.36,1,132.26,5,12.1,0,1826
0,0,17.13,17.13,1,132.45,5,10.35,0,1827
1066,0,23.12,23.12,1,139.55,4,19.8,0,1825
2490,0,5.52,5.52,1,449.2,4,16.5,0,1829
561,0,37.68,37.68,1,32.89,6,15.1,0,2191
912,0,19.0,19.0,1,157.28,3,15.2,0,1096
173,0,23.36,23.36,1,60.18,3,15.0,0,1461
988,0,12.36,12.36,1,86.58,5,10.392,0,2192
0,0,17.22,17.22,1,404.42,4,10.392,0,1461
21972,0,13.1,13.1,1,337.54,4,10.392,0,1461
0,1,4.04,4.04,3,208.57,6,15.0,0,2570
0,0,26.04,26.04,1,50.32,6,10.392,0,2555
9116,0,32.51,32.51,1,297.52,6,24.0,0,2254
2084,0,34.56,34.56,1,351.67,4,23.1,0,1827
752,0,80.76,80.76,1,78.5,5,23.1,0,2065
0,0,25.44,25.44,2,39.52,4,10.392,0,1647
0,0,27.52,27.52,1,31.9,4,13.943,0,1827
0,1,20.52,20.52,2,61.36,4,13.2,0,1827
0,0,13.1,13.1,1,252.41,4,10.392,0,1461
0,0,24.4,24.4,1,24.75,6,15.0,0,2192
2316,0,29.28,29.28,1,340.23,5,13.0,0,1826
4937,0,0.96,0.96,1,710.67,3,15.001,0,1460
627,0,25.84,25.84,1,23.1,4,12.5,0,1461
1340,1,20.28,20.28,2,163.07,6,23.1,0,2557
192,0,0.0,0.0,1,37.26,6,10.392,0,2557
3679,0,19.92,19.92,1,577.15,4,16.5,1,1461
385,0,21.84,21.84,1,50.39,3,15.001,0,1461
989,0,14.64,14.64,1,43.14,7,10.392,0,2557
0,0,17.92,17.92,1,83.86,3,11.0,0,1299
964,0,24.38,24.38,1,132.38,3,15.001,0,1096
181187,1,23.31,23.31,2,10.47,6,11.5,0,2493
456,0,11.37,11.37,1,134.79,6,16.5,1,2556
792,0,11.9,11.9,1,153.07,4,17.25,0,1827
1299,0,15.5,15.5,1,115.32,6,11.0,0,2192
0,0,31.64,31.64,1,38.07,6,13.856,0,2192
0,0,33.12,33.12,1,4.06,3,13.2,0,1095
0,0,26.04,26.04,1,82.21,4,10.392,0,1461
443297,0,24.51,24.51,1,444.3,3,23.1,0,1096
0,0,14.64,14.64,1,37.95,4,10.392,0,1468
0,1,21.48,21.48,2,97.52,5,10.392,0,1757
8835,0,29.16,29.16,1,544.64,6,50.0,0,2192
86794,1,34.44,34.44,3,152.95,5,27.6,0,1826
0,1,29.76,29.76,2,158.24,3,13.2,0,1461
0,0,23.76,23.76,1,80.87,4,10.39,0,1461
3935,0,10.08,10.08,1,86.17,4,10.39,0,1827
28378,0,29.57,29.57,1,500.04,5,33.05,0,2056
1032,0,15.6,15.6,1,100.34,6,13.15,0,2557
10477,0,180.38,180.38,1,185.13,4,82.5,1,1841
365,0,34.68,34.68,1,43.63,3,13.856,0,1095
0,1,19.28,19.28,5,165.25,4,10.392,0,1461
13413,0,13.32,13.32,1,248.64,4,12.5,0,1632
14265,0,8.93,8.93,1,338.69,6,10.35,0,2557
87838,0,2.8,2.8,1,147.64,5,10.392,0,2192
102,1,11.4,11.4,2,122.63,5,10.392,0,2192
0,0,0.12,0.12,1,210.29,6,45.0,0,2670
0,0,10.03,10.03,1,76.63,4,10.35,0,1827
1829,0,23.4,23.4,1,174.24,3,10.392,0,1620
4804,0,53.31,53.31,1,506.32,6,39.4,0,2248
2409,0,33.0,33.0,1,21.9,5,13.164,1,1826
0,0,22.92,22.92,1,173.42,4,13.8,0,1827
2089,0,26.04,26.04,1,67.22,6,10.392,0,2191
1647,0,25.18,25.18,1,52.39,6,17.25,0,2557
1339,0,25.32,25.32,1,44.62,4,10.392,0,1522
273,1,21.64,21.64,3,30.1,5,10.392,0,2189
17008,0,25.92,25.92,1,598.01,3,17.320999999999998,0,1095
649,0,9.39999999999999,9.39999999999999,1,50.25,6,12.5,0,2557
9798,1,48.48,48.48,2,161.67,4,24.25,1,1461
2963,0,23.08,23.08,1,458.11,4,30.0,0,1461
2711,1,24.51,24.51,2,397.46,4,23.1,0,1461
0,0,21.52,21.52,1,40.77,4,13.2,0,1461
992,0,16.44,16.44,1,59.08,6,13.856,0,2557
2846,0,37.14,37.14,2,108.42,6,33.0,0,2557
0,0,32.88,32.88,1,51.16,5,13.15,0,1827
0,0,34.27,34.27,1,57.15,3,15.0,0,1096
0,0,21.52,21.52,1,127.39,5,13.2,0,1827
663,0,26.58,26.58,1,55.17,3,13.15,0,1489
0,0,16.14,16.14,1,43.96,6,10.392,1,2557
10129,1,21.57,21.57,2,148.56,6,15.001,0,2254
608,0,15.72,15.72,1,49.12,3,13.2,0,1461
0,1,3.24,3.24,3,33.31,6,10.392,0,2621
311,0,27.03,27.03,1,39.32,5,17.32,0,2192
1638,0,25.56,25.56,1,89.45,5,13.856,0,1837
717,0,24.2,24.2,1,49.93,5,13.856,0,2192
488,0,23.4,23.4,1,70.5,3,20.785,0,1461
0,0,21.09,21.09,1,28.53,5,10.392,0,2192
4634,0,83.16,83.16,1,359.51,3,41.6,0,1465
81,0,30.57,30.57,1,8.62,4,15.8,0,1827
167,0,13.4,13.4,1,17.35,3,13.856,0,1483
0,0,23.04,23.04,1,99.85,4,13.2,0,1827
524,0,18.62,18.62,1,30.91,4,13.2,0,1461
1341,0,10.0,10.0,1,202.7,3,15.0,0,1461
211,1,1.29,1.29,4,662.75,4,20.0,0,1827
892,0,32.88,32.88,1,98.7,6,27.71,0,2557
622,0,26.79,26.79,1,94.55,6,19.8,1,2192
45012,0,79.16,79.16,1,69.72,3,50.0,0,1096
13,1,22.31,22.31,3,43.08,7,16.5,0,2557
0,0,21.7,21.7,1,34.72,6,11.0,0,2557
0,0,25.7,25.7,1,200.8,3,13.856,0,1096
0,0,6.92,6.92,1,370.55,5,10.392,0,2190
4992,0,25.92,25.92,1,145.39,6,10.35,1,2250
307,1,18.62,18.62,2,23.86,7,13.2,0,2557
0,1,28.6,28.6,2,143.86,5,13.856,0,1827
0,0,17.22,17.22,1,160.02,3,10.392,0,1096
650,0,35.64,35.64,1,96.37,3,30.0,0,1461
982,0,22.69,22.69,1,113.86,6,33.0,0,2557
398,0,44.72,44.72,1,16.54,7,13.2,0,2710
2533,0,23.76,23.76,1,82.06,6,10.392,0,2246
0,0,31.2,31.2,1,154.8,3,13.85,0,1050
0,0,15.2,15.2,1,131.48,4,13.856,0,1827
1260,0,21.52,21.52,1,35.47,6,13.2,0,2192
0,0,22.38,22.38,1,27.48,6,12.1,0,2192
2185,0,12.36,12.36,1,35.06,6,10.392,0,2557
588,0,21.09,21.09,1,19.95,4,10.392,0,1827
1602,0,41.67,41.67,1,64.44,5,13.2,0,1763
54281,0,15.08,15.08,1,513.38,6,10.35,0,2192
2059,0,19.11,19.11,1,93.76,6,10.35,0,2191
0,1,14.92,14.92,2,151.44,3,11.25,0,1461
2303,0,13.1,13.1,1,105.28,4,11.5,0,1827
1545,0,30.22,30.22,1,115.57,7,13.2,0,2557
49844,1,45.96,45.96,2,38.55,6,23.0,0,2557
0,0,15.16,15.16,1,260.86,4,10.392,0,1461
0,0,10.08,10.08,1,51.56,4,10.39,0,1827
0,0,31.53,31.53,1,24.37,6,13.8,0,2192
39143,0,22.8,22.8,1,314.69,4,15.22,0,1827
0,0,21.48,21.48,1,112.49,5,10.392,0,1924
4577,0,8.3,8.3,1,181.87,3,17.25,0,1418
5209,0,20.4,20.4,1,384.76,7,26.4,0,2570
836,0,22.96,22.96,1,63.89,10,13.15,0,4018
1047,0,31.92,31.92,1,123.38,6,16.0,0,2232
9828,0,0.12,0.12,1,574.81,10,32.0,0,3652
0,1,25.4,25.4,3,237.04,3,27.713,0,1096
68647,0,29.76,29.76,1,151.97,6,13.2,0,2191
1226,0,23.12,23.12,1,144.55,4,19.8,0,1827
0,0,10.08,10.08,1,79.27,4,10.392,0,1827
28062,0,64.44,64.44,1,566.59,3,43.0,0,1095
0,0,20.34,20.34,1,58.26,3,11.0,0,1096
0,1,10.08,10.08,3,66.55,5,10.392,0,2192
399,1,39.05,39.05,2,76.3,5,26.4,0,2192
0,0,33.12,33.12,1,40.59,6,13.2,0,2557
52622,0,22.95,22.95,1,164.54,7,13.856,0,2557
0,0,196.12,196.12,1,173.76,3,13.2,0,1461
4651,0,10.38,10.38,1,912.16,5,27.713,0,2192
0,0,22.07,22.07,1,3.69,6,10.35,0,2556
0,0,25.18,25.18,1,75.48,6,11.0,0,2247
42982,0,80.73,80.73,1,321.11,6,76.0,0,2192
75409,0,32.64,32.64,1,292.25,6,14.5,0,2191
308,0,37.5,37.5,1,39.03,4,24.0,0,1827
2835,0,30.36,30.36,1,378.33,12,20.24,0,4383
3088,0,22.52,22.52,1,48.38,6,13.856,0,2192
1150,0,36.84,36.84,1,230.08,4,10.5,1,1460
3246,0,14.28,14.28,1,269.18,4,29.7,0,1827
63545,1,21.09,21.09,2,41.68,3,10.392,0,1460
369,0,20.54,20.54,2,36.43,5,10.392,0,2312
0,0,34.68,34.68,1,118.17,6,13.856,0,2191
0,0,20.54,20.54,1,5.15,5,10.392,0,2192
1261,0,19.56,19.56,1,99.24,6,16.5,0,2557
19,0,3.12,3.12,1,419.61,4,16.5,0,1827
47,0,14.64,14.64,1,4.07,7,10.392,0,2557
0,0,19.36,19.36,1,171.76,5,15.5,0,1827
0,0,3.12,3.12,1,152.44,6,11.5,0,2557
0,0,12.36,12.36,1,88.09,6,10.392,0,2557
2590,0,0.84,0.84,1,167.29,8,19.0,0,3288
12630,0,29.64,29.64,1,277.05,5,19.8,0,1826
489,0,10.08,10.08,1,76.15,4,10.392,0,1716
0,1,16.56,16.56,2,202.61,3,26.4,0,1450
1975,0,10.08,10.08,1,42.21,6,10.392,0,2557
52510,0,22.95,22.95,1,529.16,6,13.856,0,2192
0,0,11.97,11.97,1,294.26,3,63.0,0,1469
4426,0,23.28,23.28,1,166.26,6,10.35,0,2191
7186,1,5.64,5.64,2,203.8,6,29.7,0,2557
27408,0,23.4,23.4,1,108.23,4,17.3,0,1461
0,1,41.52,41.52,2,171.28,4,20.785,1,1461
0,0,16.92,16.92,1,45.86,5,10.392,0,1827
0,0,32.56,32.56,2,53.7,4,13.2,0,1468
6837,1,6.92,6.92,2,458.55,6,10.392,0,2557
1776,0,21.52,21.52,1,129.79,3,13.2,0,1096
13288,0,20.98,20.98,1,654.31,12,43.81,0,4383
0,0,26.04,26.04,2,14.3,3,10.392,0,1095
285,0,41.16,41.16,1,15.9,6,16.5,1,2557
700,1,60.6,60.6,2,135.05,3,17.320999999999998,0,1416
0,0,13.8,13.8,1,175.0,6,15.1,0,2417
0,0,33.12,33.12,1,67.62,6,13.2,0,2373
420,1,24.42,24.42,2,73.79,5,13.2,0,1827
0,1,26.73,26.73,4,7.13,4,13.2,0,1827
4724,0,49.44,49.44,1,267.86,4,33.0,1,1723
6879,0,16.08,16.08,1,186.19,5,11.0,0,1787
5509,1,19.92,19.92,2,485.99,4,16.5,0,1555
212,0,37.42,37.42,1,39.01,4,20.0,0,1827
214,0,21.64,21.64,1,26.5,3,10.392,0,1461
237044,0,24.0,24.0,1,233.25,6,14.5,0,2192
58593,0,89.88,89.88,1,524.31,5,60.0,0,1826
131412,0,8.93,8.93,1,286.77,5,10.35,0,2192
2164,1,15.84,15.84,2,239.59,4,17.32,0,1461
0,0,11.59,11.59,1,34.64,4,12.0,0,1827
0,1,12.82,12.82,3,72.21,6,13.2,0,2557
739,0,5.04,5.04,1,193.8,6,26.4,0,2557
1208,1,5.64,5.64,2,214.83,7,30.0,0,2922
0,0,8.24,8.24,1,0.79,3,11.0,0,1492
261,0,43.32,43.32,1,28.11,4,17.320999999999998,0,1827
6622,0,37.44,37.44,1,228.57,4,25.0,0,1491
0,0,12.36,12.36,1,74.13,6,10.392,0,2557
231487,0,15.84,15.84,1,81.2,4,15.22,0,1827
346,0,31.26,31.26,1,54.28,5,17.25,0,1827
640,0,22.52,22.52,1,45.38,6,13.856,0,2395
1368,0,42.0,42.0,1,132.39,5,21.0,1,1827
5071,0,19.92,19.92,1,122.47,6,20.78,0,2557
5394,0,139.32,139.32,1,2340.78,4,39.82,0,1473
1397,1,41.52,41.52,2,191.48,5,27.713,0,2192
0,0,14.88,14.88,1,36.55,5,12.5,0,2192
891,1,25.84,25.84,2,110.94,3,12.5,0,1096
0,1,16.66,16.66,2,173.36,7,13.2,0,2557
0,0,26.02,26.02,1,24.59,3,13.2,0,1461
222684,0,20.2,20.2,1,458.42,6,13.856,0,2192
5142,0,26.04,26.04,1,28.3,5,10.39,1,2192
0,0,12.36,12.36,1,0.19,4,10.392,0,1827
0,0,24.42,24.42,1,90.46,5,13.2,0,2072
771203,0,17.55,17.55,1,159.41,5,16.5,0,1827
3793,0,91.66,91.66,2,117.97,4,44.9,0,1461
14630,0,21.9,21.9,1,245.67,3,13.2,0,1096
0,0,9.919999999999993,9.919999999999993,1,75.05,6,13.2,0,2471
60140,0,14.88,14.88,1,40.68,5,12.5,0,2192
237044,0,10.19,10.19,1,200.83,4,21.12,0,1826
165,0,46.56,46.56,1,435.56,5,31.05,0,1826
588,0,21.09,21.09,1,21.16,4,10.392,0,1827
0,0,50.62,50.62,1,163.29,4,31.177,0,1461
1291,0,28.38,28.38,2,365.07,5,13.2,0,2026
6940,1,7.59,7.59,2,308.3,4,40.0,0,1827
706,0,39.6,39.6,1,129.01,5,19.8,0,1826
0,0,26.04,26.04,1,26.81,4,10.392,0,1461
0,0,6.0,6.0,1,656.26,6,16.0,0,2557
0,0,17.13,17.13,2,70.97,6,10.392,0,2557
0,0,10.08,10.08,1,50.83,4,10.392,0,1827
0,1,11.42,11.42,2,93.63,6,13.2,0,2557
181,0,0.0,0.0,1,41.11,7,4.0,0,2920
6327,1,8.28,8.28,2,533.47,6,17.3,0,2191
14682,0,30.04,30.04,1,19.8,4,19.0,0,1461
0,0,0.12,0.12,1,0.0,8,35.0,0,3105
0,0,3.88,3.88,1,162.56,9,10.35,0,3629
2359,0,29.91,29.91,1,145.46,6,16.5,0,2250
10880,0,40.2,40.2,1,254.3,5,29.7,0,1827
994,0,27.6,27.6,1,87.55,4,11.0,0,1827
0,0,11.42,11.42,1,159.8,5,13.2,0,2192
1193,0,12.36,12.36,1,40.68,6,10.392,0,2557
1365,0,36.3,36.3,1,72.48,4,16.0,0,1461
19922,0,21.87,21.87,1,921.86,4,31.9,0,1461
638,0,34.27,34.27,1,57.44,6,15.0,0,2127
430,0,23.76,23.76,1,31.87,3,10.392,0,1273
15878,0,32.8,32.8,1,805.88,5,41.5,0,1827
771203,0,16.66,16.66,1,709.6,5,13.2,0,1827
0,0,6.92,6.92,1,428.0,3,10.392,0,1460
1006,0,37.56,37.56,1,69.15,6,15.0,0,2557
673,0,26.0,26.0,1,91.78,4,25.0,0,1827
78804,0,29.64,29.64,1,142.5,4,13.15,0,1827
7116,0,24.24,24.24,1,275.22,6,26.4,0,2192
6283,0,22.44,22.44,1,495.61,12,15.001,0,4383
0,0,27.66,27.66,2,52.87,5,13.2,0,2218
0,0,11.82,11.82,1,73.86,6,10.35,0,2557
0,0,24.84,24.84,1,184.09,4,12.1,0,1461
0,0,9.2,9.2,1,247.62,3,13.856,0,1461
0,1,20.34,20.34,3,49.66,4,14.49,0,1488
2033,0,40.76,40.76,2,111.2,6,13.856,0,2442
0,0,15.72,15.72,1,139.47,5,13.2,0,2192
2297,0,39.6,39.6,1,238.55,6,26.4,0,2557
0,0,30.22,30.22,1,115.49,4,13.2,0,1461
840,0,27.19,27.19,1,126.38,6,15.001,0,2192
11982,0,29.76,29.76,1,502.94,6,13.2,0,2122
2371,0,27.27,27.27,1,162.88,3,19.0,1,1096
1573,0,52.56,52.56,1,74.78,4,15.0,0,1468
1273,0,0.0,0.0,1,130.58,5,17.320999999999998,0,1969
6002,0,7.76,7.76,1,522.85,4,23.1,0,1850
343,0,21.52,21.52,1,17.5,4,13.2,1,1461
564,0,22.52,22.52,2,21.77,5,13.856,0,1827
1320,0,20.62,20.62,1,50.34,5,13.2,0,2192
15239,0,15.16,15.16,1,118.41,6,10.392,1,2192
0,0,29.76,29.76,1,296.19,7,13.2,0,2556
4524,0,11.42,11.42,1,278.22,4,13.2,0,1827
0,0,21.92,21.92,1,382.28,5,13.2,1,2192
0,0,14.64,14.64,1,34.09,6,10.392,0,2192
1881,1,15.84,15.84,3,290.2,4,17.320999999999998,0,1461
0,0,15.72,15.72,2,103.12,6,13.2,0,2557
6038,0,13.68,13.68,1,147.36,6,43.45,0,2557
0,0,31.2,31.2,1,130.55,5,13.856,0,1826
29,0,8.8,8.8,1,117.05,3,13.2,0,1461
747,0,19.12,19.12,1,59.72,5,13.5,1,2192
2271,1,21.0,21.0,3,321.73,11,19.8,0,4055
0,0,15.96,15.96,1,568.52,3,16.0,1,1461
0,0,43.92,43.92,1,125.41,5,22.0,1,1827
509826,1,18.81,18.81,2,553.7,5,99.0,0,2192
0,1,6.18,6.18,2,147.65,12,13.2,0,4573
717,0,21.7,21.7,1,22.54,6,11.0,0,2557
0,1,11.95,11.95,2,271.16,6,13.856,0,2557
3881,0,29.56,29.56,1,31.61,6,15.0,1,2557
0,0,20.52,20.52,1,62.28,6,13.2,0,2557
2731,0,12.96,12.96,1,266.72,3,20.78,0,1461
3569,1,20.64,20.64,3,391.93,10,33.0,0,4018
0,0,12.3,12.3,1,23.44,3,10.35,0,1461
0,0,8.98,8.98,1,203.38,3,10.392,0,1431
4320,0,34.92,34.92,1,711.38,4,35.0,1,1677
5558,1,29.64,29.64,2,534.01,3,13.15,0,1095
0,0,18.94,18.94,1,176.72,7,15.0,0,2557
2296,0,13.26,13.26,1,83.69,6,10.392,0,2557
671,1,45.25,45.25,3,140.16,3,25.0,0,1096
4489,0,7.69,7.69,1,283.19,11,16.0,0,4383
6676,0,14.7,14.7,1,348.4,8,13.856,0,3288
1122,0,25.8,25.8,1,171.76,5,17.25,0,1660
2050,0,29.64,29.64,1,233.62,6,19.8,0,2191
0,1,3.92,3.92,2,22.94,6,12.5,0,2565
281,0,23.72,23.72,1,9.87,5,15.001,0,1826
2385,0,24.32,24.32,1,19.2,5,11.7,0,2192
0,0,14.04,14.04,1,137.82,6,13.2,0,2557
0,0,10.36,10.36,1,32.72,4,13.856,0,1702
8658,0,55.92,55.92,1,855.92,6,56.0,0,2191
6553,0,13.32,13.32,1,135.46,6,12.5,0,2557
0,0,48.84,48.84,1,112.56,4,15.0,1,1462
329,0,7.8,7.8,1,51.15,6,10.392,0,2594
0,0,19.28,19.28,1,327.27,6,13.2,0,2192
3286,0,5.52,5.52,1,23.2,3,10.392,0,1495
0,0,22.52,22.52,1,0.01,6,13.856,0,2192
212,0,26.04,26.04,1,28.64,5,10.392,0,1826
0,0,44.69,44.69,1,0.0,13,33.0,0,4749
1507,0,32.4,32.4,2,92.74,3,13.856,0,1183
1506,0,0.88,0.88,1,247.05,4,20.785,0,1826
81,0,16.92,16.92,1,14.21,6,10.392,0,2192
0,0,26.04,26.04,1,50.83,5,10.392,0,2192
0,1,3.24,3.24,2,68.4,6,10.392,0,2543
0,0,14.68,14.68,1,139.25,5,10.392,0,2192
1896,0,32.4,32.4,2,83.68,4,13.856,1,1844
927,0,21.93,21.93,1,215.7,4,20.7,0,1461
0,1,24.2,24.2,2,42.76,3,13.856,0,1461
2803,0,71.22,71.22,1,115.67,4,60.0,0,1827
1116,0,21.05,21.05,1,169.39,6,19.8,0,2438
0,0,17.45,17.45,1,537.65,4,13.856,0,1461
1372,1,22.28,22.28,3,85.03,6,15.1,0,2557
0,0,23.28,23.28,1,113.48,6,10.35,0,2557
53365,0,14.04,14.04,1,447.35,3,13.2,0,1461
496,1,16.14,16.14,2,32.37,5,10.392,0,2192
0,0,21.34,21.34,1,128.08,5,10.392,0,1923
0,0,40.88,40.88,2,119.66,4,13.2,0,1637
980,0,14.46,14.46,1,142.48,6,16.5,0,2557
0,0,6.15,6.15,1,332.01,3,13.164,0,1461
9474,1,34.35,34.35,2,700.34,6,50.0,0,2192
79738,1,24.52,24.52,2,602.47,3,13.2,0,1096
4375,0,69.84,69.84,1,564.8,3,70.0,0,1627
0,0,21.48,21.48,1,51.6,6,10.392,0,2192
0,0,21.11,21.11,1,37.82,5,15.0,0,1827
18546,0,22.64,22.64,1,185.23,4,32.909,0,1827
2850,0,21.78,21.78,1,45.45,4,10.52,0,1461
0,0,34.68,34.68,1,95.58,5,13.856,1,1827
0,0,31.32,31.32,1,15.03,5,12.5,1,1826
11026,1,0.96,0.96,2,560.64,4,15.001,0,1636
71115,1,39.56,39.56,3,68.37,4,25.0,0,1717
0,0,12.36,12.36,1,26.75,5,10.392,0,2192
201234,1,19.18,19.18,2,301.76,4,10.35,0,1460
456,0,35.92,35.92,2,41.53,6,15.01,0,2512
55245,0,33.12,33.12,1,82.51,6,13.2,0,2250
2111,0,59.88,59.88,1,327.54,6,40.0,0,2191
13739,1,30.0,30.0,3,131.27,4,15.001,1,1827
0,0,33.12,33.12,1,45.01,6,13.2,0,2557
1372,0,22.52,22.52,1,93.42,5,13.856,0,1827
555,0,31.64,31.64,1,69.39,6,20.0,0,2192
0,0,29.76,29.76,1,303.11,9,13.2,0,3631
761,1,14.22,14.22,3,109.77,4,12.5,0,1827
8772,0,24.2,24.2,1,65.77,5,13.85,0,2178
781,1,39.96,39.96,2,87.81,3,16.0,1,1096
840,1,34.68,34.68,4,129.65,4,13.856,1,1461
1011,0,0.0,0.0,1,145.29,3,5.75,0,1095
0,0,26.04,26.04,1,26.12,6,10.392,1,2192
632,0,27.28,27.28,1,30.48,6,13.856,0,2484
2126,0,15.12,15.12,1,224.08,11,16.5,0,4018
374,0,21.64,21.64,1,35.25,4,10.392,0,1827
755,0,54.96,54.96,1,86.56,7,22.0,0,2401
16634,0,0.0,0.0,1,20.55,4,10.392,0,1461
297614,1,15.16,15.16,2,671.46,4,10.392,0,1536
883,0,45.46,45.46,1,97.13,5,43.64,0,2192
456,0,33.0,33.0,1,71.08,4,13.164,0,1666
0,0,20.54,20.54,1,24.79,5,10.392,0,2192
1003,0,11.06,11.06,1,44.39,3,11.4,0,1461
6109,1,8.36,8.36,2,429.01,6,25.097,0,2450
6173,0,17.45,17.45,1,381.0,5,13.856,0,1827
1293,0,9.94,9.94,1,196.43,3,20.785,0,1461
2985,0,26.4,26.4,1,102.87,4,10.52,0,1461
300,0,29.92,29.92,1,30.95,6,15.001,0,2557
4802,0,20.16,20.16,1,521.8,6,19.0,0,2192
14294,0,26.1,26.1,1,878.4,4,38.06,0,1461
3843,0,6.6,6.6,1,249.61,3,19.8,0,1314
2600,0,6.6,6.6,1,578.08,4,19.8,0,1827
0,0,10.36,10.36,1,47.78,5,13.856,0,2192
4664,0,3.12,3.12,2,495.71,7,16.5,0,2922
541,0,21.52,21.52,1,84.89,7,13.2,0,2557
0,1,29.76,29.76,2,202.22,4,13.2,0,1827
1351,0,7.89,7.89,1,229.29,4,41.5,0,1827
2130,0,20.26,20.26,1,303.87,11,15.001,0,4018
0,0,15.78,15.78,1,658.53,6,20.0,0,2192
9533,0,33.32,33.32,1,114.13,5,32.0,0,2192
2460,0,13.97,13.97,1,330.71,4,18.13,0,1461
1753,0,0.24,0.24,1,6.17,7,96.0,0,2805
119476,0,24.96,24.96,1,154.33,3,11.08,0,1095
0,1,20.2,20.2,2,173.0,3,13.85,0,1096
437,0,21.52,21.52,1,96.12,4,13.2,0,1461
1394,1,25.51,25.51,3,50.31,5,13.856,0,1910
2255,1,29.64,29.64,3,244.36,6,19.8,1,2191
2292,0,31.2,31.2,1,246.12,4,13.856,0,1413
0,0,21.09,21.09,1,22.39,6,10.392,0,2557
0,0,19.2,19.2,2,116.88,5,10.39,1,1827
87185,0,36.16,36.16,1,329.58,3,30.0,0,1096
9165,0,37.56,37.56,1,51.97,4,15.0,1,1383
109899,0,16.66,16.66,1,363.99,4,13.2,0,1461
4409,0,18.24,18.24,1,120.02,6,14.49,0,2219
13789,0,0.0,0.0,1,201.39,4,16.5,0,1442
1115,0,12.14,12.14,1,79.79,6,12.5,0,2557
59796,0,21.23,21.23,1,293.05,6,10.35,0,2395
624,0,26.73,26.73,1,33.81,6,13.2,0,2557
2214,0,30.78,30.78,1,35.63,6,15.1,0,2192
1884,0,25.4,25.4,1,263.06,6,27.71,0,2192
6623,0,7.68,7.68,2,784.02,4,46.0,0,1827
108,0,21.09,21.09,1,17.97,3,10.392,0,1550
0,0,16.92,16.92,1,72.36,5,10.392,0,1827
0,0,12.36,12.36,1,88.79,4,10.392,0,1827
423,0,27.44,27.44,1,62.07,4,17.32,0,1461
1844,1,27.09,27.09,2,193.35,6,20.0,0,2192
1468,0,8.8,8.8,1,175.49,6,26.3,0,2557
1355,0,9.92,9.92,1,155.6,6,19.8,0,2557
5881,0,0.0,0.0,1,468.97,6,10.0,0,2233
0,0,19.28,19.28,1,155.44,4,13.2,0,1460
0,0,11.42,11.42,1,267.78,5,13.2,0,2192
2158,0,42.23,42.23,1,75.83,5,31.17,0,1827
500,0,24.42,24.42,1,23.81,6,13.2,0,2192
2,0,31.16,31.16,1,3.0,3,15.0,0,1461
2520,0,21.81,21.81,1,161.74,6,13.15,0,2192
0,0,11.95,11.95,1,155.15,4,13.856,0,1827
0,0,26.04,26.04,1,42.48,6,10.392,0,2557
668,1,37.56,37.56,4,137.87,6,15.0,0,2564
2508,0,76.16,76.16,1,117.04,3,27.713,0,1142
636,0,23.72,23.72,1,70.69,4,26.4,0,1827
1700,0,7.18,7.18,1,323.65,6,15.001,0,2557
1523,0,11.84,11.84,1,149.45,3,10.39,0,1461
0,0,34.68,34.68,1,45.96,3,13.856,0,1460
5530,0,18.16,18.16,1,787.92,4,31.177,0,1461
2713,0,25.44,25.44,1,247.4,6,33.0,0,2192
3257,0,20.54,20.54,1,35.36,4,10.392,1,1960
191,0,72.51,72.51,1,13.53,4,40.0,0,1461
171,0,37.68,37.68,1,17.13,6,15.1,0,2191
0,0,12.84,12.84,1,4.13,4,6.928,0,1514
1464,0,11.84,11.84,1,112.21,3,10.392,0,1412
0,0,16.54,16.54,1,93.98,6,14.49,0,2557
0,0,23.4,23.4,2,113.8,4,10.392,0,1599
1301,0,34.56,34.56,1,148.2,6,17.32,0,2191
7583,0,40.38,40.38,1,9.46,6,19.8,0,2192
2165,1,54.4,54.4,5,113.0,4,19.8,0,1487
348,0,16.98,16.98,1,85.22,6,15.1,0,2557
41,1,61.16,61.16,2,16.19,3,30.0,1,1096
630,0,26.04,26.04,1,53.23,6,10.392,0,2191
1013,0,23.24,23.24,1,112.86,6,13.856,0,2436
315,0,17.62,17.62,1,27.51,4,12.5,0,1461
3260,0,12.82,12.82,1,52.43,4,13.2,0,1494
0,0,25.84,25.84,1,147.68,4,12.5,1,1461
0,0,2.8,2.8,1,248.4,5,10.392,0,2192
5221,1,2.82,2.82,2,486.59,11,43.45,0,4141
557,0,33.84,33.84,2,682.02,3,10.392,1,1273
0,0,34.68,34.68,1,84.75,4,13.856,0,1530
1023,0,14.64,14.64,1,104.54,4,10.392,0,1461
0,0,11.84,11.84,1,120.49,6,10.392,0,2557
2341,0,7.88,7.88,1,101.31,3,10.5,0,1491
194,0,29.37,29.37,1,30.78,4,15.2,0,1827
3404,1,1.59,1.59,2,558.5,5,25.097,1,2192
0,0,15.36,15.36,1,104.29,6,14.49,0,2254
0,1,15.96,15.96,2,284.34,3,15.0,0,1461
4970,0,30.85,30.85,2,157.06,3,13.164,0,1459
0,0,30.22,30.22,1,66.13,5,13.2,0,1883
